818,387,963
773,243,964
727,1092,964
683,1065,964
705,355,964
748,904,964
794,451,965
842,1130,965
891,643,965
942,968,965
1000,323,965
1055,659,966
1117,936,967
1181,435,967
1243,1017,967
1304,756,967
1280,691,968
1218,291,968
1154,228,968
1090,192,968
1033,611,969
974,467,969
923,723,969
871,403,970
823,515,970
778,787,970
731,259,970
759,595,970
803,563,970
848,985,971
900,371,971
956,739,971
1008,499,971
1070,339,972
1133,627,972
1197,1033,972
1261,813,973
1321,888,973
1370,708,973
1344,1119,973
1388,855,974
1424,307,974
1458,67,974
1474,920,974
1436,134,974
1396,579,974
1410,771,974
1366,952,975
1333,208,975
1273,531,975
1211,246,976
1146,677,976
1082,547,976
1111,1076,976
1174,483,976
1237,419,977
1296,1001,977
1360,1049,977
1419,275,978
1471,84,978
1509,642,978
1534,150,978
1542,659,979
1535,387,979
1494,100,979
1544,355,980
1537,969,981
1541,451,981
1505,224,981
1549,592,981
1490,323,981
1532,260,982
1479,904,982
1546,839,982
1536,1103,982
1548,936,983
1507,610,983
1558,872,983
1497,1017,983
1554,435,983
1557,670,984
1493,291,984
1559,749,984
1475,1130,985
1469,166,985
1556,797,985
1531,467,985
1530,403,986
1487,515,986
1426,563,986
1367,118,987
1386,371,987
1398,499,987
1413,578,987
1467,626,987
1428,700,988
1446,985,988
1387,339,988
1374,240,988
1353,685,988
1327,1033,988
1322,1060,989
1305,732,990
1241,307,990
1249,58,990
1187,920,990
1176,888,990
1114,278,990
1057,953,990
1118,823,991
1091,531,991
1135,136,992
1108,182,992
1149,547,992
1205,483,992
1201,781,992
1258,764,992
1307,419,993
1324,1001,993
1347,716,993
1407,1087,994
1461,856,994
1476,1118,995
1432,74,995
1375,150,995
1400,294,995
1421,387,995
1440,256,995
1459,499,996
1477,355,996
1411,451,997
1390,515,997
1334,969,997
1289,323,997
1228,904,998
1163,90,998
1102,937,998
1042,198,998
983,1017,999
930,435,999
878,1130,1001
833,467,1001
782,875,1001
812,531,1002
857,166,1002
908,403,1002
961,1044,1002
1014,310,1002
1076,272,1002
1138,563,1002
1199,106,1002
1264,982,1003
1313,371,1003
1361,807,1003
1331,748,1003
1281,840,1004
1235,339,1004
1173,1102,1005
1110,214,1005
1049,921,1006
993,888,1006
937,288,1006
886,1071,1007
837,53,1007
862,953,1007
912,132,1007
966,579,1007
1023,452,1007
1081,547,1008
1145,182,1008
1209,419,1009
1255,1001,1009
1311,869,1009
1282,326,1009
1236,590,1010
1189,699,1010
1122,1118,1011
1061,230,1011
1002,387,1011
948,732,1011
894,498,1011
928,515,1012
977,824,1012
1037,148,1012
1096,355,1012
1158,984,1012
1210,531,1013
1259,1028,1013
1231,681,1013
1177,905,1013
1132,791,1014
1069,716,1014
1007,435,1015
955,937,1015
991,482,1015
1047,303,1016
1035,247,1016
998,564,1016
952,165,1016
910,1086,1017
881,1130,1017
849,403,1018
825,371,1019
795,758,1019
772,117,1019
745,775,1019
720,68,1020
697,684,1020
670,339,1020
646,420,1020
623,1102,1021
604,320,1021
581,84,1021
564,181,1021
550,263,1021
535,889,1022
521,198,1022
507,388,1022
496,921,1022
492,851,1023
471,581,1024
473,548,1024
451,743,1024
428,448,1025
413,47,1025
416,703,1025
408,358,1025
393,216,1026
391,967,1026
353,1054,1027
349,100,1027
317,283,1027
308,1011,1028
306,466,1028
296,133,1028
292,807,1030
282,1116,1030
269,952,1030
264,1039,1031
257,835,1031
248,996,1032
259,722,1032
237,231,1032
226,707,1033
236,150,1034
255,416,1034
234,340,1034
207,523,1034
210,570,1034
205,432,1034
209,539,1035
194,507,1035
192,1070,1035
188,873,1035
189,820,1035
185,555,1035
175,600,1035
178,904,1035
176,936,1036
181,384,1036
170,367,1036
165,791,1036
164,491,1036
163,588,1036
156,400,1036
147,477,1036
149,1101,1036
159,39,1037
152,57,1037
150,207,1037
139,889,1037
138,328,1037
129,295,1037
118,175,1037
115,258,1037
126,352,1037
133,1132,1037
131,1086,1037
121,241,1037
113,313,1037
104,858,1037
97,272,1038
105,730,1038
107,189,1038
100,919,1038
98,158,1038
90,222,1038
86,776,1038
85,1125,1038
70,979,1038
49,761,1039
38,122,1039
29,1022,1039
22,71,1039
15,107,1039
12,138,1039
7,87,1040
5,451,1040
8,744,1040
